param_name,scale,agent,metric,value,seed,profile,eta_forget_base,eta_forget_eff,gamma_f_base,gamma_f_eff,kappa_base,kappa_eff
eta_forget,0.15,linucb,ttm,435.0,777,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,feasible_rate,0.9655172413793104,777,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,avg_fatigue,0.5717522466769748,777,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,learn_slope,3.163555836760518e-05,777,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,ttm,476.0,874,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,feasible_rate,0.9684873949579832,874,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,avg_fatigue,0.5624954522021063,874,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.15,linucb,learn_slope,2.642566460546483e-05,874,balanced,0.02,0.023,NA,NA,NA,NA
eta_forget,0.3,linucb,ttm,600.0,1,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,feasible_rate,0.9733333333333334,1,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,avg_fatigue,0.5650751292574648,1,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,learn_slope,0.0,1,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,ttm,155.0,98,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,feasible_rate,0.9806451612903225,98,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,avg_fatigue,0.5512735483870964,98,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,learn_slope,0.00024813895781637717,98,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,ttm,465.0,195,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,feasible_rate,0.967741935483871,195,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,avg_fatigue,0.5589889506091343,195,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,learn_slope,2.7689325764917624e-05,195,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,ttm,282.0,292,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,feasible_rate,0.9645390070921985,292,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,avg_fatigue,0.5616902343936171,292,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,learn_slope,7.518231711901361e-05,292,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,ttm,252.0,389,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,feasible_rate,0.9722222222222222,389,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,avg_fatigue,0.5569089686507934,389,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,learn_slope,9.410878976096367e-05,389,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,ttm,319.0,486,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,feasible_rate,0.9749216300940439,486,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,avg_fatigue,0.564031935760188,486,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,learn_slope,5.877742946708464e-05,486,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,ttm,343.0,583,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,feasible_rate,0.9650145772594753,583,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,avg_fatigue,0.5611070757547374,583,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,learn_slope,5.085090514611161e-05,583,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,ttm,311.0,680,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,feasible_rate,0.9839228295819936,680,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,avg_fatigue,0.5494426071129421,680,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,learn_slope,6.183527083848628e-05,680,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,ttm,393.0,777,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,feasible_rate,0.9669211195928753,777,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,avg_fatigue,0.563258949327037,777,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,learn_slope,3.874917657999768e-05,777,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,ttm,195.0,874,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,feasible_rate,0.9641025641025641,874,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,avg_fatigue,0.5652608974358974,874,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,0.3,linucb,learn_slope,0.00015698587127158556,874,balanced,0.02,0.026000000000000002,NA,NA,NA,NA
eta_forget,-0.3,thompson,ttm,135.0,1,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,feasible_rate,0.8666666666666667,1,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,avg_fatigue,0.5896605555555553,1,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,learn_slope,0.000326797385620915,1,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,ttm,145.0,98,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,feasible_rate,0.8896551724137931,98,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,avg_fatigue,0.5470362068965516,98,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,learn_slope,0.0002834199338686821,98,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,ttm,49.0,195,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,feasible_rate,0.8979591836734694,195,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,avg_fatigue,0.5297346938775509,195,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,learn_slope,0.002448979591836734,195,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,ttm,50.0,292,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,feasible_rate,0.9,292,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,avg_fatigue,0.5498399999999999,292,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,learn_slope,0.002352941176470588,292,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,ttm,213.0,389,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,feasible_rate,0.9154929577464789,389,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,avg_fatigue,0.5532701819248822,389,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,learn_slope,0.00013163090693694878,389,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,ttm,208.0,486,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,feasible_rate,0.8894230769230769,486,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,avg_fatigue,0.5708589788461538,486,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,learn_slope,0.00013801987486198014,486,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,ttm,251.0,583,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,feasible_rate,0.9123505976095617,583,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,avg_fatigue,0.5489566214143424,583,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,learn_slope,9.485866059571239e-05,583,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,ttm,59.0,680,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,feasible_rate,0.9152542372881356,680,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,avg_fatigue,0.5478983050847457,680,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,learn_slope,0.001694915254237288,680,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,ttm,219.0,777,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,feasible_rate,0.8767123287671232,777,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,avg_fatigue,0.5671527736301367,777,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,learn_slope,0.00012453300124533003,777,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,ttm,49.0,874,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,feasible_rate,0.8979591836734694,874,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,avg_fatigue,0.5800204081632652,874,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
eta_forget,-0.3,thompson,learn_slope,0.002448979591836734,874,balanced,0.02,0.013999999999999999,NA,NA,NA,NA
