scenario,agent,profile,num_runs,avg_async_mean,avg_async_std,avg_constraint_violation_mean,avg_constraint_violation_std,avg_dom_gap_mean,avg_dom_gap_std,avg_fatigue_mean,avg_fatigue_std,avg_fid_mean,avg_fid_std,avg_reward_raw_mean,avg_reward_raw_std,fatigue_overload_rate_mean,fatigue_overload_rate_std,feasible_rate_mean,feasible_rate_std,independence_gain_mean,independence_gain_std,mastered_mean,mastered_std,mastery_rate,regret_mean,regret_std,retention_delta_mean,retention_delta_std,sample_efficiency_mean,sample_efficiency_std,skill_improvement_mean,skill_improvement_std,steps_mean,steps_std,time_to_mastery_mean,time_to_mastery_std,total_reward_mean,total_reward_raw_mean,total_reward_raw_std,total_reward_std
transfer_x0.6,Thompson,mild_left_weak,5,29.859204686043036,3.416390368418014,0.005195190994166339,0.001648773083632196,8.363047557899607,0.9648993048748578,0.5114848369862983,0.017668577906398537,0.503463725439856,0.02370671042729045,-1.3420079318987042,0.060863058110130666,0.1022389323126868,0.02039910823883404,0.8977610676873132,0.020399108238834028,26.209748711896843,4.394344452719612,1.0,0.0,1.0,-51.845519587513934,8.054066415979097,0.6414681440261683,0.07653161253765174,70.2,12.221292893961751,0.6587246581314655,0.06651326150856463,70.2,12.221292893961751,70.2,12.221292893961751,51.845519587513934,-93.50454443743116,12.543252150161635,8.054066415979097
transfer_x0.6,Thompson,severe_left_weak,5,31.057318497049607,1.3817556058044413,0.004906980025825617,0.003377458485355767,8.206944501834261,0.9493456323070771,0.4571833168586929,0.02573886998675905,0.480371312679032,0.02274134690915416,-1.3899117969019874,0.06427353107000455,0.10064272521119921,0.05422412766533515,0.8993572747888008,0.054224127665335166,29.30432158277106,1.8430497043381326,1.0,0.0,1.0,-60.81769868741609,13.928867313203055,0.7412178541008368,0.07125977176195687,78.6,10.669582934679312,0.7193644762537131,0.06384607692838445,78.6,10.669582934679312,78.6,10.669582934679312,60.81769868741609,-108.60778774699511,9.995972500321678,13.928867313203055
transfer_x0.7,PianoMPC,balanced,5,36.264285422735135,1.8822411050857897,0.00236720487588332,0.0016899509920695627,7.558137972646381,0.8393576516541865,0.5498671063163411,0.020851971640650595,0.6076648561345407,0.01231125110909816,-1.2247285152110257,0.03534940214059228,0.08553060793559944,0.04428567947740913,0.9144693920644006,0.04428567947740913,21.978222890502803,2.2984133322073554,1.0,0.0,1.0,-27.23818959382274,5.439175959039975,0.41900021051189346,0.03785291471685099,38.6,3.4409301068170506,0.47366370904812183,0.029210686207657405,38.6,3.4409301068170506,38.6,3.4409301068170506,27.23818959382274,-47.26547737250061,4.382232169051445,5.439175959039975
transfer_x0.7,PianoMPC,mild_left_weak,5,38.32769570543333,0.8391092922353413,0.0037510623761700355,0.00285755673727048,7.495001299542929,0.8826588524139949,0.5235861014324431,0.015591075205534675,0.5746485921900234,0.014724518014109796,-1.2972610342250097,0.0500732927578642,0.10011500535173419,0.05595113394841675,0.8998849946482659,0.05595113394841673,22.43653565994254,3.3680149805974375,1.0,0.0,1.0,-32.894279763475865,8.888393175354834,0.41831555064122516,0.03707102007682218,34.6,4.176122603564219,0.4736762063605413,0.02884317128273362,34.6,4.176122603564219,34.6,4.176122603564219,32.894279763475865,-44.723355294630025,4.246487691439614,8.888393175354834
transfer_x0.7,PianoMPC,severe_left_weak,5,39.42603325095998,0.7675928612434461,0.005173712737127426,0.0015981819085626242,8.551491476256057,1.0439887190091133,0.5108755224982593,0.008750184210420243,0.5704189394887347,0.01031340511712812,-1.3523945205918242,0.02228538587248552,0.14046624212372155,0.02479279514303558,0.8595337578762784,0.024792795143035607,20.72030681142744,2.894346663620434,1.0,0.0,1.0,-35.46173924969415,11.033173047721839,0.5451011415109464,0.04405696341070056,41.4,5.1613951602255765,0.562619230120515,0.025747333773549104,41.4,5.1613951602255765,41.4,5.1613951602255765,35.46173924969415,-55.89730803743788,6.209696819870622,11.033173047721839
transfer_x0.7,BayesianMAB,balanced,5,30.23845396458608,3.5835431611110193,0.0036579478565480785,0.002320513432028501,7.474190530512436,0.7174440167470352,0.5024985372460063,0.08494388244328785,0.5313609597455339,0.0303492629244083,-1.2685544723198954,0.08028256981013435,0.06822460543065247,0.030533860402097015,0.9317753945693475,0.030533860402097043,24.79573681395909,4.287403673388642,1.0,0.0,1.0,-35.88343621852281,4.046684163830029,0.49611714612647073,0.07024770759148845,43.4,4.127953488110059,0.5704925046299685,0.06935365928857916,43.4,4.127953488110059,43.4,4.127953488110059,35.88343621852281,-54.81140126269578,3.6825955277011118,4.046684163830029
transfer_x0.7,BayesianMAB,mild_left_weak,5,30.340793366953456,3.6898980668768915,0.006055071195144724,0.0024337446583012137,8.50023694584166,0.9247609899490246,0.4678005602240896,0.032946674621440346,0.5057641833234174,0.015804705735029023,-1.3398736519982912,0.06445201500311093,0.11683590102707749,0.022425798633616593,0.8831640989729225,0.022425798633616593,27.828386005713718,3.3009244175331176,1.0,0.0,1.0,-38.72494075037655,12.012777398117732,0.5510781890927341,0.10324782760154087,50.0,14.24078649513432,0.6037970159800021,0.08466177933723411,50.0,14.24078649513432,50.0,14.24078649513432,38.72494075037655,-66.26866627590981,16.85117493633766,12.012777398117732
transfer_x0.7,BayesianMAB,severe_left_weak,5,32.783076761349434,2.2422863489711617,0.0034609579804396108,0.0004811051799033759,9.121914541098409,0.4192499378332524,0.348402609943201,0.04393472839539776,0.47416670689592094,0.03411271517020349,-1.4358598505995814,0.05905252283974119,0.068337870538415,0.028678130362731768,0.931662129461585,0.028678130362731796,28.802675465005642,3.6927273848277817,1.0,0.0,1.0,-42.20398024729188,5.75378618720264,0.5737598900060228,0.06066477461054493,50.0,11.099549540409287,0.6146123124010435,0.06462107103851054,50.0,11.099549540409287,50.0,11.099549540409287,42.20398024729188,-71.93094856708737,16.685803593197456,5.75378618720264
transfer_x0.7,CCB-DF,balanced,5,28.910136394800112,1.8503492961639465,0.0058806334320105555,0.0023010295317492297,7.566603731148504,0.6447106712397536,0.5403288700000564,0.01415951049184114,0.5034932699985954,0.01667028114135082,-1.3098505783955932,0.049116003686326425,0.10288784896835745,0.025379267232204992,0.8971121510316425,0.02537926723220498,27.87221741020479,4.782108065768126,1.0,0.0,1.0,-60.1789002463279,14.321599794478269,0.6302177541214136,0.061895232145700745,70.0,7.402702209328699,0.6703452734981398,0.04495935853278305,70.0,7.402702209328699,70.0,7.402702209328699,60.1789002463279,-91.42315033716383,7.731404830371138,14.321599794478269
transfer_x0.7,CCB-DF,mild_left_weak,5,31.01702159827301,3.1624654010924464,0.003180890938660709,0.0015614201627879543,8.432252875181998,0.4249485275013992,0.4674098789337626,0.020455012763297427,0.4893592563189741,0.023479541025186547,-1.3803953479303255,0.06768121144513244,0.06651537519598082,0.030124625476894252,0.9334846248040192,0.030124625476894287,25.854841477531615,5.705951418655662,1.0,0.0,1.0,-59.99906325958684,8.170718525662664,0.6709861867769794,0.06846628263145302,68.8,8.255906976220118,0.6864473980127637,0.05086620066173334,68.8,8.255906976220118,68.8,8.255906976220118,59.99906325958684,-94.47717707929473,7.581437560244242,8.170718525662664
