scenario,agent,profile,num_runs,avg_async_mean,avg_async_std,avg_constraint_violation_mean,avg_constraint_violation_std,avg_dom_gap_mean,avg_dom_gap_std,avg_fatigue_mean,avg_fatigue_std,avg_fid_mean,avg_fid_std,avg_reward_raw_mean,avg_reward_raw_std,fatigue_overload_rate_mean,fatigue_overload_rate_std,feasible_rate_mean,feasible_rate_std,independence_gain_mean,independence_gain_std,mastered_mean,mastered_std,mastery_rate,regret_mean,regret_std,retention_delta_mean,retention_delta_std,sample_efficiency_mean,sample_efficiency_std,skill_improvement_mean,skill_improvement_std,steps_mean,steps_std,time_to_mastery_mean,time_to_mastery_std,total_reward_mean,total_reward_raw_mean,total_reward_raw_std,total_reward_std
obs_noise_x4,LinUCB,mild_left_weak,10,28.60581115504891,5.217102625520426,0.00448662575915863,0.0033207418888772677,26.205438682666443,2.2708822545588165,0.45091568448162844,0.025248585934041497,0.5818512020294409,0.048110350293444286,-1.6199801640106777,0.13059097266209407,0.06481657985226122,0.02851101674638737,0.9351834201477388,0.02851101674638736,30.117794517596813,4.887650781829097,1.0,0.0,1.0,-55.18815709891497,22.163790151512718,0.7990447327636676,0.052768454700920876,102.2,52.41144913089124,0.755188066685088,0.04168586690403651,102.2,52.41144913089124,102.2,52.41144913089124,55.18815709891497,-161.1838297273642,70.50357917397328,22.163790151512718
obs_noise_x4,LinUCB,severe_left_weak,10,29.230027313927064,5.381046744405613,0.005072331900916953,0.0020179073485298874,26.151188811193048,2.1650858973556213,0.4054992604496097,0.012941616076768279,0.5850841407183529,0.050858067525228645,-1.6190355628942736,0.11825196429346371,0.07770192494771143,0.02367603096537491,0.9222980750522884,0.023676030965374902,26.917087349896526,5.532294359499874,1.0,0.0,1.0,-52.48317911104639,21.179167853275988,0.8625819129831152,0.06561904406954074,109.7,60.94760044497241,0.7996652775297295,0.039577240740758315,109.7,60.94760044497241,109.7,60.94760044497241,52.48317911104639,-171.85579835526192,83.552625598888,21.179167853275988
obs_noise_x4,Thompson,balanced,10,22.073830936808157,5.480086481780687,0.005964779101180412,0.0027333093683056353,26.389977091852973,2.1072484684004116,0.5129714511729817,0.023990092757826896,0.6336380756210629,0.04896080728595681,-1.46109833098522,0.13967831963961272,0.0814701350545667,0.024350036314044293,0.9185298649454333,0.024350036314044272,26.99761768843205,5.881519042028491,0.9,0.30000000000000004,0.9,-47.06937081304594,16.11810081881686,0.7448623134582346,0.07949150655442466,143.0,70.087247215326,0.7284163793509122,0.04583710094727137,160.7,85.09177398550344,160.7,85.09177398550344,47.06937081304594,-228.0959416031596,117.63670381762127,16.11810081881686
obs_noise_x4,Thompson,mild_left_weak,10,26.31598860236115,8.67532799712906,0.005851853573772285,0.0034497965144989536,26.108459677575638,0.6934761662312587,0.4553029454892604,0.042557393666267936,0.6199591865598331,0.045800971271210425,-1.528827494659722,0.1631680256087468,0.07586301318390459,0.0337288703985319,0.9241369868160954,0.03372887039853189,25.40164090175522,7.868501295795762,1.0,0.0,1.0,-46.19734448090582,14.64245271312375,0.7871537349619635,0.09728006087458273,109.8,47.57478323650041,0.7538581968371703,0.05561222641574843,109.8,47.57478323650041,109.8,47.57478323650041,46.19734448090582,-161.33692102820004,61.669264894705584,14.64245271312375
obs_noise_x4,Thompson,severe_left_weak,10,24.060225725170334,3.6014187760012666,0.0039215195599707825,0.0023057683803007186,24.58396366822193,0.9208120057983498,0.4083709842177613,0.029525871699655454,0.6212169614920664,0.03505185182401141,-1.4738017198750424,0.0934080181470673,0.07072448978345505,0.036053307826709485,0.9292755102165449,0.036053307826709485,26.72720356897424,6.1950921248335495,1.0,0.0,1.0,-51.8480249641827,19.868870481538767,0.889788571040149,0.01629378114027812,139.1,75.0539139552362,0.822252336857412,0.03211764955478075,139.1,75.0539139552362,139.1,75.0539139552362,51.8480249641827,-199.30171747000503,95.06952100410679,19.868870481538767
transfer_x0.8,PianoMPC,balanced,10,38.67142506822054,3.1272923129434207,0.0029158141831671764,0.0037292204797854983,7.398739324743119,0.5649868720484837,0.5377266160641165,0.02908737842323658,0.6095444947805897,0.029447872194935474,-1.2440085744286808,0.07675073815167076,0.07909555946320652,0.07413722992731676,0.9209044405367935,0.07413722992731678,21.615138822644592,4.203181209566066,1.0,0.0,1.0,-29.058711404190028,9.280204180743759,0.4214923498155302,0.05799050426455845,34.1,6.331666447310691,0.4946497730057424,0.035990746145170796,34.1,6.331666447310691,34.1,6.331666447310691,29.058711404190028,-42.04848491891924,5.859849234531032,9.280204180743759
transfer_x0.8,PianoMPC,mild_left_weak,10,39.40666720640152,1.6828135604026146,0.0038289320699330665,0.00287741280030441,8.193199936342094,0.8206180596572056,0.518920736936214,0.02277729677452853,0.5745398281244594,0.021898888211252975,-1.3280431754959747,0.038835989072506065,0.09966561045427269,0.046194866638964605,0.9003343895457274,0.046194866638964605,20.637333479855283,2.900239846009635,1.0,0.0,1.0,-21.32190143260514,8.032409092400973,0.43884173297758944,0.03577736061183179,32.0,2.792848008753788,0.5039805266677024,0.029875679154862365,32.0,2.792848008753788,32.0,2.792848008753788,21.32190143260514,-42.45665787124835,3.4586681713680267,8.032409092400973
transfer_x0.8,PianoMPC,severe_left_weak,10,38.90112602512566,2.082651394240602,0.002971285697511701,0.0024601768036751426,8.942791284394584,1.2225889649268802,0.49522020529053234,0.020293495111664464,0.5722796956319571,0.027311494539676264,-1.350425118983889,0.0730294092649098,0.10848780263288267,0.053688230930479745,0.8915121973671173,0.053688230930479745,23.52371595787213,3.388295627616371,1.0,0.0,1.0,-34.86658964713976,11.981073817021636,0.5393958208052974,0.04485555789753691,38.0,6.212889826803627,0.5559877694987798,0.01634180346193395,38.0,6.212889826803627,38.0,6.212889826803627,34.86658964713976,-50.93514132832967,5.805582070329586,11.981073817021636
transfer_x0.8,BayesianMAB,balanced,10,33.39521881751083,3.170535390005809,0.004318394360269364,0.003896920971184025,7.376219693969017,0.9801963489944701,0.5070026227658794,0.05277501665686963,0.5298929154759379,0.01759825643284707,-1.3020058962806176,0.06502634897347609,0.07773293714083188,0.05303865043609429,0.922267062859168,0.05303865043609429,24.987455543161982,3.1088783291005604,1.0,0.0,1.0,-24.087739702404043,6.597338411233249,0.4496973812699312,0.08582649534126387,35.7,8.075270893288968,0.5395687571759076,0.07505116956163489,35.7,8.075270893288968,35.7,8.075270893288968,24.087739702404043,-46.29601500843345,9.660445579459928,6.597338411233249
transfer_x0.8,BayesianMAB,mild_left_weak,10,30.157438482349352,2.9710165543401184,0.003132507308027005,0.0022607045821402515,7.993766988778917,0.491185093052103,0.4336564396799215,0.07769499271175448,0.5308625880895481,0.03885854319868827,-1.282377497841953,0.08090834361493215,0.07758639610637431,0.0551135315833027,0.9224136038936257,0.055113531583302684,26.66731320743553,3.283215980029649,1.0,0.0,1.0,-39.10673408485802,11.434904881065744,0.5868507547744042,0.10410937157911805,44.3,8.911228871485683,0.6416736352621387,0.07722142702575976,44.3,8.911228871485683,44.3,8.911228871485683,39.10673408485802,-56.23835340687583,8.683380264801388,11.434904881065744
