scenario,scenario_description,agent,profile,num_runs,avg_async_mean,avg_async_std,avg_constraint_violation_mean,avg_constraint_violation_std,avg_dom_gap_mean,avg_dom_gap_std,avg_fatigue_mean,avg_fatigue_std,avg_fid_mean,avg_fid_std,avg_reward_raw_mean,avg_reward_raw_std,fatigue_overload_rate_mean,fatigue_overload_rate_std,feasible_rate_mean,feasible_rate_std,independence_gain_mean,independence_gain_std,mastered_mean,mastered_std,mastery_rate,regret_mean,regret_std,retention_delta_mean,retention_delta_std,sample_efficiency_mean,sample_efficiency_std,skill_improvement_mean,skill_improvement_std,steps_mean,steps_std,time_to_mastery_mean,time_to_mastery_std,total_reward_mean,total_reward_raw_mean,total_reward_raw_std,total_reward_std
observation_noise_x2_transfer_x1p2,Observation noise doubled and transfer/interference scale increased to 1.2x.,CCB-DF,severe_left_weak,10,31.740006181893147,5.800592533760657,0.003470238693647995,0.0022911983540911396,14.179870421879546,1.646955392653347,0.4366003947111041,0.03362365835149757,0.5103691111041484,0.05113246433796933,-1.5054524241134513,0.12223799378616029,0.08497029467794084,0.049393934583137684,0.9150297053220593,0.049393934583137684,27.218868326740665,6.879284606471621,1.0,0.0,1.0,-35.3636210788015,12.340620133255584,0.7693415172330601,0.12745725114641612,48.4,15.564061166674977,0.7607375686382953,0.0712807415491412,48.4,15.564061166674977,48.4,15.564061166674977,35.3636210788015,-71.3443928329653,18.77883023089108,12.340620133255584
observation_noise_x2_transfer_x1p2,Observation noise doubled and transfer/interference scale increased to 1.2x.,LinUCB,balanced,10,25.738565041463318,5.830850012761849,0.0030007184224827474,0.0019412024948986543,14.435679710584196,1.4995568438380031,0.5430774215363058,0.026298266203151104,0.56998650454891,0.04153530175632509,-1.3450403297825981,0.12143010988979583,0.05740901010879838,0.041615987612888275,0.9425909898912016,0.04161598761288826,30.567215748358915,2.8563658385402655,1.0,0.0,1.0,-38.36386262908787,9.96598769343064,0.7076317621320051,0.08862711798491348,53.1,18.662529303392937,0.7211804011481726,0.04736804542383553,53.1,18.662529303392937,53.1,18.662529303392937,38.36386262908787,-69.56712679618578,19.19259385083436,9.96598769343064
observation_noise_x2_transfer_x1p2,Observation noise doubled and transfer/interference scale increased to 1.2x.,LinUCB,mild_left_weak,10,28.40879811287025,7.35830198238745,0.0020725505976772456,0.0019316424420653157,14.071395047815674,1.4424713746058324,0.49173921116976194,0.02309120590198036,0.5547911498920349,0.05312081091703194,-1.3904461559386248,0.17173905533919248,0.0541377171771145,0.034356431180998646,0.9458622828228854,0.034356431180998646,28.563013889147054,6.021413247128521,1.0,0.0,1.0,-35.12175753839078,16.972154903535323,0.7313820604120185,0.1339734074405457,49.0,15.244671200127604,0.7212996391762321,0.07781568836607639,49.0,15.244671200127604,49.0,15.244671200127604,35.12175753839078,-66.09555936855617,16.432208319177633,16.972154903535323
observation_noise_x2_transfer_x1p2,Observation noise doubled and transfer/interference scale increased to 1.2x.,LinUCB,severe_left_weak,10,28.66889214300472,6.047857172008293,0.003150994070066562,0.002306294576754966,14.372653062715568,1.48901930007801,0.4517471983001105,0.018312176270954737,0.5434872818096823,0.04497002500409764,-1.421202303103131,0.1204465609920895,0.07959652865668762,0.031629951082498595,0.9204034713433125,0.03162995108249859,28.8991989288081,3.6947159950913364,1.0,0.0,1.0,-40.58496386096617,10.704391921144557,0.7963674631909405,0.10341103900882706,49.6,17.76626015795108,0.7807540949847537,0.060295427121861665,49.6,17.76626015795108,49.6,17.76626015795108,40.58496386096617,-68.6376666726251,17.763655342964586,10.704391921144557
observation_noise_x2_transfer_x1p2,Observation noise doubled and transfer/interference scale increased to 1.2x.,Thompson,balanced,10,26.652343764913006,7.4891701615563235,0.004359524884616511,0.006961505622362952,12.856020690185753,1.5553779123498728,0.5097786974921743,0.038872973393794606,0.5768480734586208,0.04659378006252833,-1.2969399908934374,0.1236382676120607,0.0578109415929557,0.052651231404982825,0.9421890584070443,0.05265123140498283,25.203704539851888,5.089873074583035,1.0,0.0,1.0,-29.83359697962208,10.512122017928206,0.6454394102961432,0.1509526223667591,44.1,22.927930565142592,0.7045387562156262,0.07861733986187842,44.1,22.927930565142592,44.1,22.927930565142592,29.83359697962208,-54.80190420362534,23.404275478184665,10.512122017928206
observation_noise_x2_transfer_x1p2,Observation noise doubled and transfer/interference scale increased to 1.2x.,Thompson,mild_left_weak,10,26.64758975312023,7.756211146426525,0.004254139326970519,0.0025324469641626224,13.534922583965136,0.7921321720113133,0.48934083709534815,0.03121496134291172,0.5818990708314236,0.03168847083149714,-1.3124294690506753,0.13637362110013138,0.08934090676551229,0.03665081790298905,0.9106590932344878,0.03665081790298903,27.85172205508257,4.829147926797868,1.0,0.0,1.0,-34.17097043235476,17.243837761806372,0.7465743760136201,0.12779711783548836,53.7,25.9038607161172,0.760160064547482,0.07345881663547621,53.7,25.9038607161172,53.7,25.9038607161172,34.17097043235476,-67.40404238597772,25.612333014738805,17.243837761806372
observation_noise_x2_transfer_x1p2,Observation noise doubled and transfer/interference scale increased to 1.2x.,Thompson,severe_left_weak,10,25.515683526154127,5.978001121897508,0.0051440699980621965,0.0038667355818167454,14.223362898197308,1.8965762939160002,0.43238738545192107,0.03669892360105547,0.576302099607924,0.03379749901410658,-1.3268022417466727,0.1419969842885949,0.07632563017948236,0.044373319598471385,0.9236743698205176,0.044373319598471406,28.853649302420074,6.488294905631324,1.0,0.0,1.0,-38.53837237069258,9.386005871593293,0.8377513829182732,0.10581618443234143,52.0,12.984606270503546,0.8111771361497541,0.05613789103000979,52.0,12.984606270503546,52.0,12.984606270503546,38.53837237069258,-67.35454384680656,12.16868679974358,9.386005871593293
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,PianoMPC,balanced,10,32.77667784163783,5.904788824736626,0.0012392284173020646,0.0015813507661742564,19.363458843738705,2.363681506059417,0.4932388984629764,0.04297106300695378,0.7077680153742916,0.02903141802812515,-1.340877569351925,0.06795801055197108,0.03703652743631296,0.03739867891943249,0.9629634725636871,0.0373986789194325,23.58496856281708,6.3678812147142665,1.0,0.0,1.0,-20.26511531904723,6.949402286293493,0.565472914855194,0.0708125375168996,53.4,20.49975609611002,0.5553929956845787,0.06096915071114487,53.4,20.49975609611002,53.4,20.49975609611002,20.26511531904723,-70.63749724156938,23.932207128470786,6.949402286293493
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,PianoMPC,mild_left_weak,10,37.98964881031348,3.562849312485745,0.0025734272047664227,0.002460211828044915,19.88150058861044,2.613685563034945,0.46197920166433376,0.03961546822812364,0.6623944971093348,0.02943968023171547,-1.4670088373947174,0.08005743654064436,0.05842666817072948,0.03853222578831923,0.9415733318292705,0.03853222578831924,22.642950501380902,6.439142831567104,1.0,0.0,1.0,-16.68583183199184,8.594219887630466,0.5232529601397771,0.06788373555240591,34.6,12.06813987323647,0.5369774058642987,0.047954211527178735,34.6,12.06813987323647,34.6,12.06813987323647,16.68583183199184,-50.58010340310868,17.283163786997154,8.594219887630466
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,PianoMPC,severe_left_weak,10,34.84475117990404,6.530576673236966,0.0024191921618502183,0.0029570723731676316,20.020183703157734,3.4321487082224444,0.42076906047713464,0.020276000715843012,0.6805455455391896,0.03990277770181772,-1.4206145530559824,0.15969531041077417,0.05155054485265097,0.044577544282343326,0.948449455147349,0.04457754428234333,24.41313364377367,5.258834310743945,1.0,0.0,1.0,-25.334027189847966,17.37886584478037,0.6546427357049561,0.13000371895348528,61.2,32.03061035946708,0.6331384541206095,0.069685856443502,61.2,32.03061035946708,61.2,32.03061035946708,25.334027189847966,-85.05662627542428,41.9934166178446,17.37886584478037
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,BayesianMAB,balanced,10,26.015215016337777,4.791573617451067,0.005106112656168912,0.005009033150521919,20.200092779697535,1.928174435153534,0.5124429545052511,0.05062969060123633,0.62498129521745,0.02936230898742818,-1.4006106031075227,0.10328103223992566,0.07461220488382173,0.056280981595798515,0.9253877951161783,0.056280981595798515,24.800590702082737,7.16611532934178,1.0,0.0,1.0,-22.872233434429337,8.870778836552041,0.6856284570898306,0.09426288779208522,50.6,18.30409790183608,0.7035844645748106,0.05513230983605914,50.6,18.30409790183608,50.6,18.30409790183608,22.872233434429337,-70.05053474554188,23.47589052871925,8.870778836552041
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,BayesianMAB,mild_left_weak,10,30.0389969426388,7.130888554979352,0.005871142706499854,0.003187495169853219,19.48892520287493,1.9139365523158112,0.45565457279228705,0.054712400895090316,0.584674980608323,0.04789516467268886,-1.486090280470946,0.15187064023637434,0.10098222412508126,0.0419319022016532,0.8990177758749187,0.041931902201653215,29.638742352408258,2.888900161646201,1.0,0.0,1.0,-21.255359033665826,8.245667101782244,0.6931380235987175,0.13847046040862507,41.4,12.978443666326097,0.736729083079091,0.055553291047352404,41.4,12.978443666326097,41.4,12.978443666326097,21.255359033665826,-59.65970303295111,13.876639237398889,8.245667101782244
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,BayesianMAB,severe_left_weak,10,27.41644003385189,3.9498682553835285,0.005932483001906725,0.004141380363542018,19.84373147637165,1.8446798055489548,0.43609360272853104,0.06527140620947412,0.6085725125698628,0.04481541536944033,-1.435834963490883,0.12904429425315264,0.10044122823783841,0.05696820186054012,0.8995587717621616,0.05696820186054012,28.125530232602635,3.930584697970023,1.0,0.0,1.0,-38.4213198796611,14.853501487983968,0.8494833886416583,0.11514386610418433,64.0,22.543291685111114,0.8129060253453716,0.031015226999679492,64.0,22.543291685111114,64.0,22.543291685111114,38.4213198796611,-89.5150806604199,26.360524688678982,14.853501487983968
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,CCB-DF,balanced,10,24.04702714101378,3.9469424191697398,0.005088292890214975,0.003308827934183555,19.245252648610197,2.459169798005732,0.4978774706329623,0.029871868056178776,0.5912609956292576,0.03648982961550123,-1.4088432758250182,0.06862425140676717,0.07329729873109957,0.03749163022761456,0.9267027012689004,0.037491630227614564,29.8767881537595,4.55566946224131,1.0,0.0,1.0,-34.9642443766982,15.951997656629512,0.7483680411078575,0.09052164973199865,66.4,26.13120739652112,0.7417017792965047,0.03462842473017405,66.4,26.13120739652112,66.4,26.13120739652112,34.9642443766982,-92.56760485930438,32.85209103840305,15.951997656629512
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,CCB-DF,mild_left_weak,10,28.510940118632625,5.4593354299474255,0.004081249366293346,0.002181750884697992,19.202862572903786,2.1815654546845753,0.4490732839588132,0.035864838037710865,0.559692501094934,0.03820781847410405,-1.5188461630174763,0.10322514825228297,0.06924276340560845,0.04116360744224674,0.9307572365943916,0.04116360744224675,28.18951598509785,5.700947549956175,1.0,0.0,1.0,-34.424707556591805,12.108044354609067,0.7760848646764009,0.06001011393758473,63.6,34.366262525913406,0.7507667222622689,0.033433562898892884,63.6,34.366262525913406,63.6,34.366262525913406,34.424707556591805,-93.48490881184325,40.47855177501317,12.108044354609067
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,CCB-DF,severe_left_weak,10,29.439741388822444,9.199791981416558,0.005793997616305354,0.004926393113638863,20.27243323534622,1.4417607224296967,0.39658898344977905,0.029488105787439666,0.548568237356822,0.06599176947343546,-1.5653409621451488,0.18963328334966534,0.07872610371395501,0.050155842141740195,0.9212738962860451,0.05015584214174021,25.915486653095666,5.660199451794482,1.0,0.0,1.0,-42.17242065307151,18.00670274525233,0.8174691226693417,0.1396793948391937,68.9,36.8414169108627,0.765751090123125,0.08824337325370592,68.9,36.8414169108627,68.9,36.8414169108627,42.17242065307151,-102.3143967182651,45.21806321819654,18.00670274525233
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,LinUCB,balanced,10,24.064980610653166,6.351939290094187,0.004897679833915725,0.003239467167032504,19.480843873091686,2.248346685131638,0.5281297148457172,0.03649531485152227,0.59924805310722,0.045831984315164,-1.4067672857512972,0.10365833539321652,0.08260460991477579,0.0478949399608032,0.9173953900852243,0.047894939960803205,29.60512187404879,5.76183607372392,1.0,0.0,1.0,-42.42538218838021,19.84007414342402,0.7479797906074499,0.05772692987988259,83.5,59.48319090297695,0.7363766896963637,0.02228441710844492,83.5,59.48319090297695,83.5,59.48319090297695,42.42538218838021,-111.89680495193053,69.53058231688985,19.84007414342402
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,LinUCB,mild_left_weak,10,30.729772555036032,7.845173094880258,0.00456940955714085,0.0031460102137762097,18.811473656033957,2.2682120586369376,0.4767907401359297,0.02468946620809476,0.5541802080888618,0.06034594437947403,-1.539405153442401,0.15528235622985712,0.07211809981381884,0.029688901424962773,0.9278819001861811,0.029688901424962763,28.332251051249376,5.972459334002216,1.0,0.0,1.0,-30.505638513596722,13.710550939047765,0.7501680204983433,0.1160465715165247,57.8,24.862823652996454,0.7466604389623851,0.0565073562049178,57.8,24.862823652996454,57.8,24.862823652996454,30.505638513596722,-85.45297391207923,28.301519584725554,13.710550939047765
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,LinUCB,severe_left_weak,10,27.3632169149624,4.212235549199899,0.004598674543805938,0.002705833767675399,18.84558240988741,1.8700080633977565,0.4318419855972871,0.019996799609599058,0.5613780145371925,0.04271210565943209,-1.4874187150563694,0.11447589425743641,0.0799252032886359,0.035113133066588816,0.920074796711364,0.035113133066588816,27.688797594574346,4.679947778730501,1.0,0.0,1.0,-36.583965920759304,9.574708162443006,0.8721062250438514,0.0477896262288682,58.5,11.851160280748886,0.8097608377615462,0.02016056697279375,58.5,11.851160280748886,58.5,11.851160280748886,36.583965920759304,-86.08327389388589,13.66899318131501,9.574708162443006
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,Thompson,balanced,10,22.883290633901446,6.655350391015341,0.004561747239866564,0.003120848591649899,19.375809411411147,2.013862328423193,0.4948081573665798,0.023178983671864505,0.6244468355075802,0.03703880864014496,-1.3500390877688642,0.13587270408647134,0.07114878588282067,0.03125056037502132,0.9288512141171792,0.03125056037502134,26.593521974279565,5.190938754072247,1.0,0.0,1.0,-27.29951727446745,6.516075229598851,0.7417514403308635,0.06511451781250321,63.5,20.061156497071646,0.7283905319374305,0.036303310510686165,63.5,20.061156497071646,63.5,20.061156497071646,27.29951727446745,-83.76898989053564,22.036077176274848,6.516075229598851
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,Thompson,mild_left_weak,10,25.831224844428174,4.324027999255502,0.006171631217614463,0.005158396843150708,19.781000950200216,2.25278709539174,0.48474164713120615,0.03816691798764449,0.608247496043415,0.022919943991825512,-1.4196158283236993,0.08554057423445188,0.09291662645632884,0.05483020325675351,0.9070833735436711,0.05483020325675351,27.44234148596356,5.5817555814167,1.0,0.0,1.0,-36.27015610462989,7.377248996180138,0.8122710740246898,0.03325292576238745,61.4,14.354093492798492,0.7785568906340321,0.025183928687099958,61.4,14.354093492798492,61.4,14.354093492798492,36.27015610462989,-86.61051280153868,17.827688188430386,7.377248996180138
observation_noise_x3_transfer_x1p2,Observation noise tripled and transfer/interference scale increased to 1.2x.,Thompson,severe_left_weak,10,25.89364960753167,6.10211024964682,0.0036791196000421967,0.002525492894310042,19.10077654065612,1.4150412029282988,0.41833493399823424,0.030602932126644063,0.6006082807152189,0.04260002430297305,-1.4133076320494813,0.13112539912003027,0.07744667063242915,0.04718083862053572,0.9225533293675708,0.04718083862053572,27.76770359186479,3.9021408625595413,1.0,0.0,1.0,-38.11202942377197,18.414820660491394,0.8370358594755627,0.07891564460511556,69.8,39.28816615725402,0.78064082979306,0.03598698605721806,69.8,39.28816615725402,69.8,39.28816615725402,38.11202942377197,-94.28760417710562,43.740372293074266,18.414820660491394
